198 Channels with RFI = 0.604248% of band;
869;
1815;
1816;
2616;
2724;
3272;
3636;
3637;
4364;
4546;
5228;
5238;
5456;
5457;
6111;
6112;
6140;
6368;
6973;
7275;
7276;
7277;
7580;
7581;
7859;
7860;
8187;
8642;
8733;
8734;
9097;
9400;
9401;
9607;
9704;
10008;
10481;
10916;
10917;
10918;
10919;
11354;
11355;
11524;
11828;
12131;
12132;
12149;
12228;
12229;
12435;
12738;
12739;
12741;
13102;
13648;
13976;
13977;
14255;
14331;
14558;
14559;
14850;
14862;
15469;
15470;
15651;
15724;
16015;
16379;
16665;
16682;
16683;
16743;
16968;
16986;
17003;
17004;
17107;
17272;
17289;
17290;
17292;
17307;
17471;
17472;
17593;
18199;
18200;
18345;
18427;
18503;
18563;
18564;
18604;
18806;
19109;
19110;
19111;
19219;
19292;
19413;
19414;
19431;
19717;
20020;
20021;
20093;
20384;
20475;
20931;
20967;
21112;
21336;
21476;
21519;
21537;
21823;
21840;
21841;
21843;
21858;
22144;
22714;
22750;
22751;
22954;
23588;
23661;
23964;
23965;
24268;
24571;
24572;
25336;
25479;
25481;
26209;
26391;
26392;
26394;
26695;
26998;
26999;
27083;
27301;
27302;
27605;
27666;
27957;
28030;
28212;
28213;
28313;
28818;
28819;
28831;
29104;
29121;
29122;
29123;
29140;
29425;
29426;
29486;
29704;
29705;
29729;
29850;
29931;
30030;
30032;
30033;
30214;
30336;
30578;
30579;
30740;
30942;
30943;
30945;
31246;
31307;
31398;
31452;
31532;
31549;
31550;
31567;
31671;
31852;
31853;
32035;
32156;
32157;
32326;
32399;
32460;
